09	B6	00	00	00	00	31	33
0F	B5	00	00	00	00	31	15
00	00	00	00	11	B5	31	33
00	00	00	00	00	00	97	0C
0D	B5	00	00	00	00	31	06
00	00	00	00	09	00	31	15
00	00	00	00	11	4E	31	33
00	00	00	00	00	00	9B	2B
11	17	00	00	00	00	31	24
00	00	00	00	00	00	31	2C
00	00	00	00	0F	D7	31	15
00	00	00	00	00	00	6E	2A
0C	A4	00	00	00	00	31	15
0A	B5	00	00	00	00	31	24
00	00	00	00	04	B5	31	15
00	00	00	00	00	00	98	0C
0C	B5	00	00	00	00	31	33
00	00	00	00	09	9D	31	15
00	00	00	00	11	FD	31	24
00	00	00	00	00	00	77	31
10	73	00	00	00	00	31	33
00	00	00	00	00	00	AB	3C
00	00	00	00	0A	B5	31	06
00	00	00	00	00	00	A1	2A
0E	B5	00	00	00	00	31	15
0F	83	00	00	00	00	31	15
00	00	00	00	04	B5	31	33
00	00	00	00	00	00	28	04
11	E7	00	00	00	00	31	24
00	00	00	00	11	B5	31	33
00	00	00	00	11	DC	31	15
00	00	00	00	00	00	9C	16
11	B5	00	00	00	00	31	06
00	6A	00	00	00	6A	9B	27
00	6A	00	00	0E	B5	31	15
00	6A	00	00	00	6A	82	20
0A	6C	00	00	00	8D	31	1B
0F	AF	00	00	00	8D	31	39
00	8D	00	00	11	B5	31	1B
00	A4	00	00	00	A4	37	25
03	B5	00	00	00	B6	31	13
00	C9	00	00	0F	B5	31	1B
00	D7	00	00	0F	B5	31	3B
00	F6	00	00	00	F6	9F	2D
04	B5	00	00	00	FF	31	0A
00	FF	00	00	00	FF	7B	32
01	09	00	00	04	9B	31	20
01	0C	00	00	01	0C	9C	20
11	03	00	00	01	0C	31	1B
0F	B5	00	00	01	10	31	20
01	10	00	00	0B	BE	31	11
01	13	00	00	01	13	A0	07
11	90	00	00	01	13	31	2A
01	16	00	00	11	B5	31	24
01	18	00	00	0F	C1	31	11
01	18	00	00	01	18	7C	22
06	B3	00	00	01	1B	31	1B
01	1B	00	00	01	1B	7C	35
01	1C	00	00	0C	90	31	28
01	20	00	00	01	20	8B	21
11	B5	00	00	01	1D	31	17
11	B5	00	00	01	1D	31	26
01	1D	00	00	11	F3	31	26
01	14	00	00	01	14	57	35
0E	B5	00	00	01	0C	31	2A
01	11	00	00	0E	D9	31	1F
01	11	00	00	06	59	31	2E
01	17	00	00	01	17	7D	09
11	C6	00	00	01	20	31	2E
01	2C	00	00	01	2C	85	3F
01	29	00	00	0A	52	31	2C
01	26	00	00	01	26	7C	2F
0E	B5	00	00	01	2A	31	1B
09	B5	00	00	01	2A	31	2A
01	2B	00	00	11	B5	31	37
01	2B	00	00	01	2B	B8	2B
0D	1C	00	00	01	2B	31	28
01	28	00	00	11	E9	31	3D
01	28	00	00	0A	17	31	2E
01	28	00	00	01	28	B8	33
11	B5	00	00	01	28	31	2E
01	24	00	00	01	24	7B	39
01	19	00	00	11	B5	31	00
01	1F	00	00	01	1F	5C	20
0A	46	00	00	01	19	31	3D
0C	4D	00	00	01	19	31	2E
01	11	00	00	11	B5	31	2E
01	08	00	00	01	08	7C	20
11	D2	00	00	01	08	31	22
01	08	00	00	11	9C	31	22
00	FD	00	00	0E	AA	31	0E
00	FD	00	00	00	FD	9C	1B
11	EA	00	00	00	FD	31	2C
00	F2	00	00	00	F2	A3	3D
00	F2	00	00	0A	49	31	22
00	E6	00	00	00	E6	01	3A
0E	8A	00	00	00	D9	31	28
06	B5	00	00	00	D9	31	0A
00	D9	00	00	0F	79	31	37
00	CA	00	00	00	CA	AE	2B
06	10	00	00	00	D9	31	28
00	CA	00	00	09	1D	31	28
00	CA	00	00	0B	ED	31	28
00	B9	00	00	00	B9	24	06
11	07	00	00	00	B9	31	2C
00	B9	00	00	00	B9	A3	21
00	A4	00	00	11	B5	31	28
00	A4	00	00	00	A4	99	1A
04	C7	00	00	00	A4	31	0A
10	B5	00	00	00	A4	31	28
00	A4	00	00	05	B5	31	37
00	88	00	00	00	88	9C	20
11	54	00	00	00	88	31	24
00	88	00	00	0E	25	31	24
00	88	00	00	11	65	31	24
00	88	00	00	00	88	49	21
10	58	00	00	00	88	31	06
00	88	00	00	00	88	B6	17
00	88	00	00	10	B5	31	24
00	88	00	00	00	88	9C	2A
0A	A1	00	00	00	00	31	24
11	B5	00	00	00	00	31	24
00	00	00	00	0A	9E	31	24
00	00	00	00	00	00	9B	38
0E	67	00	00	00	00	31	06
00	00	00	00	0A	36	31	24
00	00	00	00	09	B5	31	24
00	00	00	00	00	00	97	28
11	38	00	00	00	00	31	24
00	00	00	00	00	00	7C	2A
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	79	1D
11	B5	00	00	00	00	31	24
0C	B0	00	00	00	00	31	33
00	00	00	00	04	2D	31	24
00	00	00	00	00	00	28	2B
11	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	11	4B	31	24
00	00	00	00	00	00	9C	3F
0F	08	00	00	00	00	31	24
00	00	00	00	00	00	7B	2C
00	00	00	00	07	B5	31	24
00	00	00	00	00	00	9C	26
11	27	00	00	00	00	31	24
0E	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	34	11
10	B5	00	00	00	00	31	24
00	00	00	00	10	B5	31	24
00	00	00	00	00	C6	31	24
00	00	00	00	00	00	7C	1E
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	9C	37
00	00	00	00	11	96	31	24
00	00	00	00	00	00	7E	14
11	C4	00	00	00	00	31	24
10	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	9D	21
11	FE	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	0D	73	31	24
00	00	00	00	00	00	9C	32
09	B5	00	00	00	00	31	24
00	00	00	00	00	00	7C	2A
00	00	00	00	0D	0C	31	24
00	00	00	00	00	00	7C	2A
11	8E	00	00	00	00	31	24
11	B5	00	00	00	00	31	24
00	00	00	00	10	B5	31	24
00	00	00	00	00	00	7C	13
03	42	00	00	00	00	31	24
00	00	00	00	11	5D	31	24
00	00	00	00	11	AD	31	06
00	00	00	00	00	00	B6	3D
07	AB	00	00	00	00	31	06
00	00	00	00	00	00	97	22
00	00	00	00	04	3A	31	06
00	00	00	00	00	00	AD	26
11	B5	00	00	00	00	31	24
11	66	00	00	00	00	31	24
00	00	00	00	04	B5	31	24
00	00	00	00	00	00	9C	11
0E	34	00	00	00	00	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	9C	31
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	6C	35
00	00	00	00	11	3A	31	33
00	00	00	00	00	00	BB	1F
11	B5	00	00	00	00	31	33
11	DD	00	00	00	00	31	24
00	00	00	00	11	D3	31	24
00	00	00	00	00	00	0C	08
05	E7	00	00	00	00	31	24
00	00	00	00	11	B2	31	24
00	00	00	00	0F	DF	31	24
00	00	00	00	00	00	96	21
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	65	1A
00	00	00	00	11	13	31	06
00	00	00	00	00	00	6B	19
09	EC	00	00	00	00	31	24
11	A0	00	00	00	00	31	24
00	00	00	00	11	87	31	24
00	00	00	00	00	00	1B	32
11	71	00	00	00	00	31	24
00	00	00	00	11	10	31	24
00	00	00	00	0A	A4	31	24
00	00	00	00	00	00	79	2A
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	B0	2D
00	00	00	00	08	CA	31	24
00	00	00	00	00	00	B8	2F
11	B5	00	00	00	00	31	06
04	B5	00	00	00	00	31	24
00	00	00	00	0C	F4	31	15
00	00	00	00	00	00	7C	00
03	B2	00	00	00	00	31	24
00	00	00	00	03	B5	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	B6	2B
03	A7	00	00	00	00	31	06
00	00	00	00	00	00	7C	02
00	00	00	00	11	BF	31	24
00	00	00	00	00	00	9C	17
0D	4B	00	00	00	00	31	24
10	B5	00	00	00	00	31	24
00	00	00	00	0B	EF	31	33
00	00	00	00	00	00	A9	10
11	B5	00	00	00	00	31	24
00	00	00	00	11	9C	31	06
00	00	00	00	11	8C	31	24
00	00	00	00	00	00	7C	0C
0E	DB	00	00	00	00	31	24
00	00	00	00	00	00	7C	21
00	00	00	00	11	B1	31	24
00	00	00	00	00	00	9A	07
0E	B5	00	00	00	00	31	24
11	23	00	00	00	00	31	24
00	00	00	00	09	B8	31	24
00	00	00	00	00	00	98	24
10	16	00	00	00	00	31	24
00	00	00	00	0E	B5	31	24
00	00	00	00	0E	B7	31	24
00	00	00	00	00	00	93	39
11	0C	00	00	00	00	31	24
00	00	00	00	00	00	7E	21
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	A9	38
11	B1	00	00	00	00	31	24
11	C5	00	00	00	00	31	24
00	00	00	00	0A	B5	31	24
00	00	00	00	00	00	7C	34
10	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	11	B5	31	15
00	00	00	00	00	00	9C	12
0F	B5	00	00	00	00	31	06
00	00	00	00	00	00	66	20
00	00	00	00	10	98	31	33
00	00	00	00	00	00	B4	25
11	B5	00	00	00	00	31	24
11	BA	00	00	00	00	31	24
00	00	00	00	07	B5	31	06
00	00	00	00	00	00	9B	20
0E	36	00	00	00	00	31	06
00	00	00	00	0F	20	31	06
00	00	00	00	0C	B5	31	15
00	00	00	00	00	00	99	2D
0D	C0	00	00	00	00	31	24
00	00	00	00	00	00	7C	2C
00	00	00	00	04	B5	31	24
00	00	00	00	00	00	99	01
11	B5	00	00	00	00	31	24
11	F7	00	00	00	00	31	33
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	91	0B
0F	B9	00	00	00	00	31	15
00	00	00	00	11	35	31	24
00	00	00	00	0D	B5	31	06
00	00	00	00	00	00	59	37
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	A8	2D
00	00	00	00	03	B5	31	06
00	00	00	00	00	00	98	2B
11	D7	00	00	00	00	31	24
11	8D	00	00	00	00	31	24
00	00	00	00	0E	B5	31	06
00	00	00	00	00	00	9B	25
11	38	00	00	00	00	31	06
00	00	00	00	0A	BB	31	24
00	00	00	00	11	0F	31	24
00	00	00	00	00	00	88	1D
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	9C	31
00	00	00	00	11	E7	31	24
00	00	00	00	00	00	9C	0C
04	D5	00	00	00	00	31	06
11	4C	00	00	00	00	31	24
00	00	00	00	05	4C	31	06
00	00	00	00	00	00	60	08
0F	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	0C	B5	31	24
00	00	00	00	00	00	B8	11
10	20	00	00	00	00	31	24
00	00	00	00	00	00	9C	2E
00	00	00	00	0C	48	31	24
00	00	00	00	00	00	98	35
0A	27	00	00	00	00	31	24
09	B5	00	00	00	00	31	33
00	00	00	00	0E	EF	31	24
00	00	00	00	00	00	93	21
11	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	11	0F	31	24
00	00	00	00	00	00	AE	1D
10	B5	00	00	00	00	31	24
00	00	00	00	00	00	99	0C
00	00	00	00	0C	93	31	24
00	00	00	00	00	00	99	2C
11	B5	00	00	00	00	31	24
0D	18	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	A1	27
05	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	11	EA	31	24
00	00	00	00	00	00	9C	26
10	B5	00	00	00	00	31	24
00	00	00	00	00	00	97	0F
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	81	11
0C	B5	00	00	00	00	31	24
11	E3	00	00	00	00	31	15
00	00	00	00	05	B5	31	06
00	00	00	00	00	00	98	3F
11	B5	00	00	00	00	31	24
00	00	00	00	0E	B3	31	24
00	00	00	00	0F	FB	31	06
00	00	00	00	00	00	B5	2B
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	88	15
00	00	00	00	11	02	31	24
00	00	00	00	00	00	99	0B
0F	C0	00	00	00	00	31	24
0E	3E	00	00	00	00	31	06
00	00	00	00	11	23	31	24
00	00	00	00	00	00	7C	2B
11	5C	00	00	00	00	31	24
00	00	00	00	04	9F	31	24
00	00	00	00	11	A3	31	06
00	00	00	00	00	00	93	02
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	88	2A
00	00	00	00	0E	B5	31	24
00	00	00	00	00	00	99	05
11	8B	00	00	00	00	31	15
0D	B5	00	00	00	00	31	33
00	00	00	00	0C	12	31	24
00	00	00	00	00	00	8A	39
0C	B5	00	00	00	00	31	06
00	00	00	00	0B	1B	31	15
00	00	00	00	05	91	31	24
00	00	00	00	00	00	93	09
11	55	00	00	00	00	31	06
00	00	00	00	00	00	9C	20
00	00	00	00	11	34	31	24
00	00	00	00	00	00	9C	3D
08	68	00	00	00	00	31	24
09	B5	00	00	00	00	31	06
00	00	00	00	0D	B5	31	24
00	00	00	00	00	00	9A	25
11	92	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	03	B5	31	24
00	00	00	00	00	00	A1	0D
0C	D7	00	00	00	00	31	24
00	00	00	00	00	00	1A	0D
00	00	00	00	09	16	31	24
00	00	00	00	00	00	84	30
11	B5	00	00	00	00	31	24
09	B5	00	00	00	00	31	24
00	00	00	00	11	A1	31	24
00	00	00	00	00	00	98	06
0F	A9	00	00	00	00	31	24
00	00	00	00	0F	B5	31	24
00	00	00	00	11	3C	31	15
00	00	00	00	00	00	10	04
0F	6A	00	00	00	00	31	15
00	00	00	00	00	00	49	28
00	00	00	00	11	0C	31	24
00	00	00	00	00	00	57	23
0E	81	00	00	00	00	31	24
11	B5	00	00	00	00	31	24
00	00	00	00	11	61	31	24
00	00	00	00	00	00	A8	2D
11	B5	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	11	81	31	24
00	00	00	00	00	00	99	2B
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	83	11
00	00	00	00	03	B5	31	24
00	00	00	00	00	00	33	1F
0E	B5	00	00	00	00	31	24
04	A2	00	00	00	00	31	24
00	00	00	00	0F	B5	31	24
00	00	00	00	00	00	AE	35
11	50	00	00	00	00	31	24
00	00	00	00	0E	5F	31	24
00	00	00	00	11	B6	31	24
00	00	00	00	00	00	98	38
10	B5	00	00	00	00	31	24
00	00	00	00	00	00	9C	31
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	93	0C
01	21	00	00	00	00	31	06
11	C7	00	00	00	00	31	24
00	00	00	00	0C	E8	31	33
00	00	00	00	00	00	23	17
0E	B5	00	00	00	00	31	15
00	00	00	00	11	E9	31	24
00	00	00	00	0F	87	31	06
00	00	00	00	00	00	A1	1C
08	B5	00	00	00	00	31	24
00	00	00	00	00	00	60	2C
00	00	00	00	11	3E	31	06
00	00	00	00	00	00	42	12
11	B5	00	00	00	00	31	24
10	03	00	00	00	00	31	06
00	00	00	00	08	E1	31	24
00	00	00	00	00	00	7F	0E
0B	1A	00	00	00	00	31	24
00	00	00	00	0A	46	31	15
00	00	00	00	0A	D6	31	06
00	00	00	00	00	00	7C	32
06	3B	00	00	00	00	31	24
00	00	00	00	00	00	9F	29
00	00	00	00	11	D1	31	06
00	00	00	00	00	00	B6	31
11	DD	00	00	00	00	31	24
03	6B	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	20	0D
11	C1	00	00	00	00	31	15
00	00	00	00	0F	E1	31	24
00	00	00	00	0D	37	31	24
00	00	00	00	00	00	88	2C
10	B5	00	00	00	00	31	24
00	00	00	00	00	00	4A	3A
00	00	00	00	0F	B5	31	24
00	00	00	00	00	00	9E	0F
11	B5	00	00	00	00	31	24
0B	EE	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	9C	08
0B	B8	00	00	00	00	31	24
00	00	00	00	11	08	31	24
00	00	00	00	0F	B5	31	24
00	00	00	00	00	00	98	17
11	6D	00	00	00	00	31	24
00	00	00	00	00	00	71	25
00	00	00	00	0F	E2	31	24
00	00	00	00	00	00	7D	2D
10	78	00	00	00	00	31	06
0D	18	00	00	00	00	31	33
00	00	00	00	0E	48	31	24
00	00	00	00	00	00	AE	0D
0B	6B	00	00	00	00	31	24
00	00	00	00	03	AA	31	15
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	B5	12
11	44	00	00	00	00	31	15
00	00	00	00	00	00	9C	25
00	00	00	00	0C	B5	31	24
00	00	00	00	00	00	40	23
03	B5	00	00	00	00	31	24
11	2C	00	00	00	00	31	24
00	00	00	00	0F	71	31	06
00	00	00	00	00	00	7C	09
0E	EC	00	00	00	00	31	24
00	00	00	00	0E	B5	31	06
00	00	00	00	0C	B5	31	24
00	00	00	00	00	00	0C	20
02	B5	00	00	00	00	31	15
00	00	00	00	00	00	9C	17
00	00	00	00	0E	B5	31	15
00	00	00	00	00	00	7C	2E
0C	F8	00	00	00	00	31	24
10	D4	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	B6	11
04	3E	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	11	20	31	06
00	00	00	00	00	00	62	38
03	7E	00	00	00	00	31	24
00	00	00	00	00	00	79	2A
00	00	00	00	11	8F	31	15
00	00	00	00	00	00	99	2D
0E	02	00	00	00	00	31	24
11	F7	00	00	00	00	31	06
00	00	00	00	11	E8	31	24
00	00	00	00	00	00	A2	34
11	B5	00	00	00	00	31	24
00	00	00	00	0D	B5	31	24
00	00	00	00	09	5A	31	06
00	00	00	00	00	00	6F	2A
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	A3	26
00	00	00	00	0B	98	31	06
00	00	00	00	00	00	8B	0C
10	D9	00	00	00	00	31	24
0D	69	00	00	00	00	31	33
00	00	00	00	0B	6C	31	24
00	00	00	00	00	00	B6	25
03	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	10	BB	31	24
00	00	00	00	00	00	89	21
11	50	00	00	00	00	31	24
00	00	00	00	00	00	7E	30
00	00	00	00	02	B5	31	24
00	00	00	00	00	00	A3	3D
0D	B5	00	00	00	00	31	24
0D	18	00	00	00	00	31	24
00	00	00	00	11	30	31	06
00	00	00	00	00	00	7B	2A
0E	33	00	00	00	00	31	24
00	00	00	00	11	DD	31	33
00	00	00	00	11	B5	31	33
00	00	00	00	00	00	99	14
11	EA	00	00	00	00	31	24
00	00	00	00	00	00	A3	29
00	00	00	00	0B	B5	31	06
00	00	00	00	00	00	9C	16
05	86	00	00	00	00	31	24
10	DF	00	00	00	00	31	24
00	00	00	00	11	F4	31	06
00	00	00	00	00	00	7B	2C
11	25	00	00	00	00	31	06
00	00	00	00	0F	B5	31	24
00	00	00	00	11	48	31	06
00	00	00	00	00	00	9D	21
08	B5	00	00	00	00	31	33
00	00	00	00	00	00	9B	23
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	98	36
11	2F	00	00	00	00	31	24
11	B5	00	00	00	00	31	06
00	00	00	00	11	30	31	24
00	00	00	00	00	00	9C	0F
0B	4A	00	00	00	00	31	24
00	00	00	00	09	B5	31	06
00	00	00	00	0C	21	31	24
00	00	00	00	00	00	B4	39
11	E1	00	00	00	00	31	24
00	00	00	00	00	00	57	11
00	00	00	00	10	B5	31	06
00	00	00	00	00	00	82	12
11	81	00	00	00	00	31	24
0D	B5	00	00	00	00	31	06
00	00	00	00	11	69	31	24
00	00	00	00	00	00	5D	0E
11	9E	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	11	B5	31	33
00	00	00	00	00	00	B4	11
03	86	00	00	00	00	31	06
00	00	00	00	00	00	B5	36
00	00	00	00	0C	B5	31	24
00	00	00	00	00	00	7B	0C
04	B2	00	00	00	00	31	24
11	B7	00	00	00	00	31	06
00	00	00	00	10	BC	31	24
00	00	00	00	00	00	AE	32
0E	33	00	00	00	00	31	24
00	00	00	00	00	35	31	24
00	00	00	00	11	B5	31	33
00	00	00	00	00	00	53	10
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	9E	2D
00	00	00	00	11	21	31	15
00	00	00	00	00	00	38	0D
10	B5	00	00	00	00	31	24
00	B5	00	00	00	00	31	24
00	00	00	00	0F	B5	31	06
00	00	00	00	00	00	9C	1D
09	B5	00	00	00	00	31	15
00	00	00	00	0D	D2	31	06
00	00	00	00	04	B5	31	24
00	00	00	00	00	00	9E	12
10	10	00	00	00	00	31	24
00	00	00	00	00	00	B3	12
00	00	00	00	0F	30	31	24
00	00	00	00	00	00	7F	2A
06	CA	00	00	00	00	31	24
0E	B5	00	00	00	00	31	06
00	00	00	00	09	B5	31	24
00	00	00	00	00	00	98	2C
0E	B3	00	00	00	00	31	24
00	00	00	00	08	B5	31	24
00	00	00	00	11	ED	31	06
00	00	00	00	00	00	44	3D
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	48	0F
00	00	00	00	11	4B	31	24
00	00	00	00	00	00	96	20
0F	F3	00	00	00	00	31	24
11	09	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	9C	2F
0E	B5	00	00	00	00	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	11	38	31	24
00	00	00	00	00	00	9C	1D
11	5F	00	00	00	00	31	24
00	00	00	00	00	00	9A	1B
00	00	00	00	11	02	31	24
00	00	00	00	00	00	39	13
04	16	00	00	00	00	31	24
11	B5	00	00	00	00	31	24
00	00	00	00	11	67	31	24
00	00	00	00	00	00	7B	0D
11	B5	00	00	00	00	31	24
00	00	00	00	04	6A	31	33
00	00	00	00	11	D1	31	24
00	00	00	00	00	00	80	23
11	B5	00	00	00	00	31	15
00	00	00	00	00	00	0D	28
00	00	00	00	0E	E6	31	24
00	00	00	00	00	00	7C	0D
0F	E0	00	00	00	00	31	24
08	DD	00	00	00	00	31	24
00	00	00	00	0F	7F	31	24
00	00	00	00	00	00	9A	06
11	B5	00	00	00	00	31	24
00	00	00	00	11	60	31	24
00	00	00	00	0B	AA	31	24
00	00	00	00	00	00	8B	2B
11	B5	00	00	00	00	31	33
00	00	00	00	00	00	A1	35
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	7C	2C
0D	F3	00	00	00	00	31	24
11	38	00	00	00	00	31	24
00	00	00	00	08	AC	31	24
00	00	00	00	00	00	6A	2B
11	BA	00	00	00	00	31	24
00	00	00	00	05	B5	31	24
00	00	00	00	09	8F	31	06
00	00	00	00	00	00	7C	2E
04	C1	00	00	00	00	31	24
00	00	00	00	00	00	9E	0D
00	00	00	00	11	ED	31	33
00	00	00	00	00	00	98	01
0D	B5	00	00	00	00	31	24
11	62	00	00	00	00	31	24
00	00	00	00	0B	71	31	33
00	00	00	00	00	00	A3	2B
04	DF	00	00	00	00	31	24
00	00	00	00	11	1B	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	6B	37
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	88	22
00	00	00	00	0A	41	31	24
00	00	00	00	00	00	22	0F
11	7F	00	00	00	00	31	24
0A	B5	00	00	00	00	31	24
00	00	00	00	0A	0D	31	06
00	00	00	00	00	00	76	2E
11	89	00	00	00	00	31	24
00	00	00	00	11	F0	31	24
00	00	00	00	0E	B5	31	06
00	00	00	00	00	00	1D	28
0B	A9	00	00	00	00	31	06
00	00	00	00	00	00	B6	13
00	00	00	00	09	9E	31	24
00	00	00	00	00	00	47	1C
11	BD	00	00	00	00	31	33
04	0B	00	00	00	00	31	24
00	00	00	00	0D	B5	31	24
00	00	00	00	00	00	40	13
11	AF	00	00	00	00	31	24
00	00	00	00	11	B5	31	24
00	00	00	00	07	B5	31	24
00	00	00	00	00	00	2D	3D
11	C0	00	00	00	00	31	24
00	00	00	00	00	00	7C	36
00	00	00	00	11	52	31	06
00	00	00	00	00	00	9C	11
0D	B5	00	00	00	00	31	24
11	C2	00	00	00	00	31	06
00	00	00	00	0D	B5	31	24
00	00	00	00	00	00	9C	34
11	B5	00	00	00	00	31	24
00	00	00	00	11	4F	31	24
00	00	00	00	0F	48	31	15
00	00	00	00	00	00	A8	19
11	CF	00	00	00	00	31	24
00	00	00	00	00	00	A3	1F
00	00	00	00	08	B5	31	24
00	00	00	00	00	00	7C	1F
0D	DF	00	00	00	00	31	24
11	B5	00	00	00	00	31	24
00	00	00	00	0C	B5	31	24
00	00	00	00	00	00	9B	25
0A	B5	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	07	B5	31	06
00	00	00	00	00	00	9B	0C
11	B5	00	00	00	00	31	24
00	00	00	00	00	00	9C	2A
00	00	00	00	08	B5	31	24
00	00	00	00	00	00	9C	1A
11	D4	00	00	00	00	31	33
0B	CE	00	00	00	00	31	24
00	00	00	00	0C	ED	31	24
00	00	00	00	00	00	9C	2C
08	0A	00	00	00	00	31	24
00	00	00	00	0E	05	31	24
00	00	00	00	11	42	31	06
00	00	00	00	00	00	7E	03
11	90	00	00	00	00	31	24
00	00	00	00	00	00	79	0B
00	00	00	00	10	B5	31	06
00	00	00	00	00	00	9F	22
0B	B5	00	00	00	00	31	24
11	13	00	00	00	00	31	33
00	00	00	00	0D	B5	31	24
00	00	00	00	00	00	7C	2A
04	FA	00	00	00	00	31	06
00	00	00	00	10	52	31	24
00	00	00	00	01	0A	31	24
00	00	00	00	00	00	59	08
06	B5	00	00	00	00	31	33
00	00	00	00	00	00	A3	15
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	2B	0B
06	71	00	00	00	00	31	24
0F	00	00	00	00	00	31	06
00	00	00	00	11	D7	31	24
00	00	00	00	00	00	11	2B
07	68	00	00	00	00	31	24
00	00	00	00	11	2B	31	06
00	00	00	00	11	4B	31	24
00	00	00	00	00	00	A0	35
11	B5	00	00	00	00	31	06
00	00	00	00	00	00	B4	15
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	98	20
0D	72	00	00	00	00	31	24
0C	B5	00	00	00	00	31	24
00	00	00	00	0F	BC	31	06
00	00	00	00	00	00	80	3A
10	33	00	00	00	00	31	15
00	00	00	00	11	87	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	4B	0F
10	B5	00	00	00	00	31	24
00	00	00	00	00	00	83	21
00	00	00	00	0C	C7	31	15
00	00	00	00	00	00	3E	1D
11	F6	00	00	00	00	31	33
11	80	00	00	00	00	31	33
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	A3	3F
11	66	00	00	00	00	31	15
00	00	00	00	04	89	31	15
00	00	00	00	0B	37	31	24
00	00	00	00	00	00	81	3A
0E	B5	00	00	00	00	31	24
00	00	00	00	00	00	9C	02
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	7C	1D
09	EE	00	00	00	00	31	24
11	C9	00	00	00	00	31	06
00	00	00	00	11	B5	31	24
00	00	00	00	00	00	97	2E
0F	22	00	00	00	00	31	06
00	00	00	00	0F	B5	31	24
00	00	00	00	0B	B5	31	24
00	00	00	00	00	00	9C	27
11	9A	00	00	00	00	31	06
00	00	00	00	00	00	93	2E
00	00	00	00	11	EE	31	24
00	00	00	00	00	00	78	3A
11	B5	00	00	00	00	31	06
11	44	00	00	00	00	31	24
00	00	00	00	0D	B5	31	06
00	00	00	00	00	00	7D	20
11	A2	00	00	00	00	31	24
00	00	00	00	0C	B5	31	24
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	9C	2B
0C	CD	00	00	00	00	31	06
00	00	00	00	00	00	93	03
00	00	00	00	11	B2	31	06
00	00	00	00	00	00	86	3A
0B	B9	00	00	00	00	31	24
0F	B5	00	00	00	00	31	24
00	00	00	00	08	9A	31	06
00	00	00	00	00	00	3B	36
11	DF	00	00	00	00	31	24
00	00	00	00	11	F4	31	15
00	00	00	00	11	B5	31	06
00	00	00	00	00	00	69	25
11	B5	00	00	00	00	31	24
